,date,funny,business_id,text,user_id,useful,cool,stars,review_id
3841676,2017-08-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Been here 3 times, and every time the food was on point! 

Awesome sushi. Wonderful flavors, fresh fish and good rice to fish portions. Seared Salmon Nigiri and the Garlic Yellowtail were particularly good.",h97mhU9OyTg6-w1427Ly_Q,0,0,5,V5tGaVMwD141357qjcdUTA
3852049,2017-08-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This place is kind of hidden from the limelight of the LV Strip but it is well worth the short travel if you're craving sushi. The AYCE is averagely priced as is the quality of fish. Service was fast, staff is friendly, and AC is always a plus in Vegas.

P.S. The dessert menu is a part of the AYCE,  but it's only one order per person.",mrB1lsLr2gFF558ZfN4KVw,0,0,3,3bDNLdAXLc-b0KpoRw7-xQ
3855814,2016-03-15,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This is my first ever Yelp review. I usually just check in but this place was just so great. My boyfriend and I come from Vancouver, Canada so we know what's up when it comes to good, affordable Japanese food. We were really pleasantly surprised. Food is fresh and tasty, and the value - in both quantity and quality - really cannot be beat. Service was super attentive, and the staff very friendly. All around A plus plus :)",0max8tvi5g_v0d4aq97QNg,0,0,5,HUoDVYZ5BTnjffdXkU54eg
3857399,2016-03-17,2,JJAwT9R6Fp2yyWHtWFA8uQ,"3.75***

Unfortunately YELP does not allow for 1/2 stars!

Unlike most of the other AYCE Sushi places, this one is not too far from the Strip!

I thoroughly enjoyed the all the nigiri here, they even have Salmon Belly in the AYCE!
- Fresh Scallops were very good....one of the best I had at an AYCE
- Loved the Sushi Nachos...very creative with tons of flavor.
- Bacon Scallop skewer was tiny...gone in a couple of bites...
- The Salmon Tar Tare was gone in one bite as well...creative and tasty!

The service is decent. This is where they get docked the .25 Stars...lol
There is a Korean lady that is a bit rough around the edges...
For dessert I asked her for the Green Tea Tempura...but instead got the regular ice cream...wasn't really interested in making a big deal about it...its fine.

Other that than...Nothing to really complain about...

I will be back.",0JOY3EZh_BfD_n3MvqWAEA,8,5,4,ZIJbTDjXQiG4y_luQE6iTQ
3860458,2018-06-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Best AYCE sushi I've had in Vegas.  Great selection and the AYCE menu includes a variety of plates, including non-sushi ones (nigiri, side dishes, etc.)",-uJMtHKhCwNMlai61jnFiQ,0,0,5,IPjJxCHPc9W8w-1B1HJJ5w
3860832,2016-05-27,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Killer lunch specials, great service. Totally worth the walk from the strip. Try the Sexy Lazy, you won't be disappointed.",rc77M4UOka4_vpiUg5VuNw,1,1,5,fW4NH-Hzm6ifTFa_bZRJzw
3869175,2018-03-17,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great service && the food is always delicious! Try their pork belly appetizer! It's super yummy,YtXoz0bvuKCBBDCOS7N1ng,0,0,5,xwHo19u4Qll69yL4iIWvZw
3870011,2016-05-03,0,JJAwT9R6Fp2yyWHtWFA8uQ,Delivery was on time and correct. The volcano roll is to die for it was still warm when delivered. Overall great experience!,h0OMvXgZBXVO1BpE9noj0A,0,0,5,Sn6uTf3TwnCm5edY2roE9A
3872112,2016-06-26,1,JJAwT9R6Fp2yyWHtWFA8uQ,Excellent sushi.  Great menu. Friendly accommodating people work there I highly recommend,aSt4zB0FiKaun6vjCaxWLg,1,1,5,sdZHOsbzstoI2FC-_Ydqag
3877205,2016-01-28,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Sushi Way is my go-to neighborhood AYCE sushi bar. It may not have the best sushi all the time, but it satisfies my cravings and I'm always able to get in without having to wait 1-2 hours unlike Goyemon or Kaya. I believe lunch is $22 and dinner is $27. Like most AYCE sushi restaurants in Vegas, you get a few extra premium items with the dinner price such as the uni, oysters, sweet shrimp, as well as galbi and the screaming orgasm. They always have daily specials, which has always included a type of sashimi with jalapenos. In the past, this has included the super white tuna and yellowtail. 

The best things to order at Sushi Way include the nigiri and a few of the side dishes. I've never had a bad experience with any of the fish. I tend to stay away from the regular or specialty rolls as they usually have a ton of rice and cream cheese. However, if you are tempted to try one, they do offer half rolls. Some of my favorite side dishes include the coconut shrimp tempura (must order every visit), baked green mussels, bacon scallop skewer, and seaweed salad. Of the specialty rolls, I've only tried a few variations of the soft shell crab for fun. 

Their dessert menu includes green tea ice cream, yuzu sorbet, mochi, tempura ice cream, and honey bread. I usually stick to the green tea ice cream or strawberry mochi. The tempura becomes complete mush and the yuzu sorbet is too icey. Don't forget to check-in on the Yelp app for a free soda. They do have time limits for meals, but I've never experienced them enforcing the rules.",fgkJ6KUlrmbKyLDQervxsw,4,4,4,O8BFXcI5Tg3oW19VWVF7xQ
3885131,2016-03-01,2,JJAwT9R6Fp2yyWHtWFA8uQ,"I'm just going to keep this nice and short:

BEST AYCE sushi place ever! If you can, just sit at the bar. This was my 5th time here in the last 5 months. Ivan behind the bar is very cool and very talented. All the fish is very fresh for AYCE. Great customer service. 

HIGHLY RECOMMENDED. Stop reading. Just come here and try for yourself.",TLNdifnHsB2j1cwAANTXhg,3,3,5,D1cApaGRCehRQqqsXd5z1A
3886443,2016-02-29,1,JJAwT9R6Fp2yyWHtWFA8uQ,"I have developed a true appreciation for well-done sushi, & this place does not disappoint.
  The problem that I have with  restaurants (provided, of course, that their food is well-done- fresh, good proportions, variety of ingredients, decent-sized pieces, & preferrably at least a couple of rolls that set them apart from their competitors) is that I tend to find 1 or 2 rolls that I particularly like, but I don't want to have to travel from 1 place to the next to get a full meal. Plus, I prefer AYCE- takes the stress off.
  This place is my current favorite- living up to my requirements, plus having several interesting rolls. 
  The only suggestion I would make is to add a dessert roll. Preferably something with bananas
  Professional but fun staff. Even when they are painfully understaffed, tgewy manage to be pleasant & friendly (I've only seen this happen once). Sit at the bar for a more personal experience",nr2QuEyY_ZKicxnF4eCmLQ,0,0,5,r9dSJzOYxgI3DZ56RESWXg
3922780,2016-06-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,Jane is by far the best waitress I have ever had. She is very helpful and energetic. I will for sure come back and try the amazing food again.,XDiBJdjLzNuUMetgZDUqwQ,0,0,5,RFs5lCUDo7ojEQ7RQLBduw
3925918,2015-07-08,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Great place,  food 5'*****. Fresh.Great customer service. Price are reasonable. Definitely will be our favorite sushi place in Las Vegas.",3mn6TblBBUPNfTrhCOOpzA,0,0,5,4eEfvZsH-zv5sudy8B-mFg
3929848,2018-06-19,0,JJAwT9R6Fp2yyWHtWFA8uQ,"We're in Vegas for the week and got lucky we found this place..It's all you can eat sushi is amazing. Truly fresh sushi and they don't over stuff the fish with rice; unlike so many other places. We liked it so much we had it 3 days in a row!! The atmosphere inside was very nice and the lady taking care of us made us feel at home. She recommended different speciality roles for us to try, it all tasted great!!",EStwtUwwGSIuiz95FaaoFQ,0,0,5,SHQO5750kZhDbR7EhJAhYA
3929953,2017-01-31,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Great service, delicious fish and quick and attentive service. Everything you would expect and want when visiting an ayce sushi restaurant! We will be back!",8I1BwDPSziOLKjgxWfsFJw,0,0,5,ZqMGQqRfZqCYg8ClPf6M7Q
3931838,2018-07-01,0,JJAwT9R6Fp2yyWHtWFA8uQ,Upon entering we were greeted by friendly service and seated right away.  Our server was very attentive and the atmosphere was Amazing!,nfXpnQiexTdUMeE48jq95g,0,0,5,-gbNqJXrd9a-N6XcL0cmtQ
3943188,2016-01-12,0,JJAwT9R6Fp2yyWHtWFA8uQ,"We came on a Saturday night so of course it was gonna be busy.. however once we walked in the door another party was already waiting and no one greeted us. Then we were finally greeted by the chef, not the hostess to have a seat at the sushi bar. Then, we looked at the menus while we waited to order. Everything had a description and looked pretty good. We tried a few rolls, the have the Sex Bomb, Crunch and Lasagna which are my favorites at Kaya. This is the same price as Kaya ($27) and I felt like it included more. I ordered the oysters which were dabbed with Siracha. They were so good! The rolls themselves were good but the part lacking is seriously customer service. We waited for water, to take our plates away.. There's no hostess here and the phones were ringing off the hook. I liked coming here but the customer service even made a party of 3 decide to leave after not being seated. Overall, I think I would come back.",oQcZyhHFmzuTM75EoUWKtg,0,0,3,Z_zdEwGnyMg-MtAkyuHidw
3950472,2018-01-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,"When the boss in the all you can it sushi is Korean, it is always good to visit.",loyA9nIFZ0i3QsUolc7x9w,0,0,5,enCmbg1PL6NwaiyQMpYqSQ
3966168,2016-01-05,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This was phenomenal! 
We were worried about ""all you can eat"" sushi, but this was just unbelievably good. You can order almost anything off the menu including appetizers and deserts.
The sushi nachos were one of my favorite dishes, great flavor, loaded with fresh tuna and a tangy sauce.

The fried coconut shrimp were also to die for, you almost don't even need the sauce to go with it. Very light and just a hint of sweetness.

The rolls were um... Amazing so good and so filling, we were committed to not over eating but this place made that a challenge. 

The only thing we didn't like was the mochi ice cream, the texture was just not the way it should be.

If your in the mood for sushi swing on by.",78-RkblfI0hyEnHIfT7w4Q,2,1,4,erqgDJ16IAuSfaQ2jGnZcw
3972441,2016-04-27,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Delicious all you can eat lunch for $22. Unreal. I ate 70$ worth of salmon. Great salmon. Chefs were cool too, kept telling me what to try next.",4_dZPxi-T7wTx_dEtoalQQ,0,1,5,rZpL1qLihzyfsm9gbfLUWw
3979561,2016-10-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Seriously one of the best all you can eat sushi restaurants! I definitely recommend it to anyone who loves sushi! I'm not from here, but when I come back down here, I know where I am planning on going everytime!",oJfy6tCnXen9YUWwnr0bhg,0,0,5,1GRrI3PqbdRk4hN1uBPetw
3984748,2016-05-13,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Went here for dinner and loved it!  All the food were fresh and delicious.  My son says he rated this place a 5 stars.  For three person $88, which was not bad.  Highly recommend this place.",02OEHTLPT-OHckqvKsa8GA,1,1,5,O3ZiGWbtBjtTaqsmsBIzQg
3986455,2015-12-31,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I'm a pretentious foodie that is very hypercritical and 5 stars is almost unheard of from me. All you can eat for under $30 ???? Must be crap right?...Wrong! Good quality saki, great vibe and sushi rocks. Be patient and not overwhelmed when ordering , the menu can overwhelm you . I've never been to a sushi bar in my life with better value.",1AyXJ0QC_gkTAVFwZ9IbAg,0,0,5,M1xh7mKG9Rk2Jy3hjliK7Q
3989661,2018-01-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Not the greatest ayce sushi, just average.  Had a lot better everywhere else.  The service was good and attentive, but the food was ok.  The coconut shrimp was probably the best dish I had there.  The plus was that it is close to the strip.",_jIrBj-PnYM3o1DtX6iv7g,0,0,3,8F8GtNCy1QzMPHmnCM-ksA
3994959,2016-07-24,1,JJAwT9R6Fp2yyWHtWFA8uQ,"All of the fishes and food were fresh and delish! Wonderful server (super down to earth). Chefs are kind, smiley, and welcoming. When I visit Vegas again, I'll be back :D",f_MEfdLiLNrahFfKOuwXlA,1,1,5,ilt-N-0lHfHGe-3pyJk8wg
3995230,2017-05-14,0,JJAwT9R6Fp2yyWHtWFA8uQ,"OMG sooooo good! Best AYCE sushi in town! Everything was on point!  I read some of the hater reviews. Im not sure what they were eating, because i have 0 complaints on the food. The only thkng that wasnt the best is the service. We got a girl that was on her 2nd day. So she forgot some rolls, mixed them up, and ended up having to switch with another server. Im sure once she has been there a few more days it will be perfect!!",xiGokKghUqah0TCOdciK0Q,0,0,4,Jwd3Wu1A17FKGZvYE8Y5QA
3998380,2015-12-18,1,JJAwT9R6Fp2yyWHtWFA8uQ,"I was super excited to try this place. I'm always looking for new AYCE sushi restaurants and usually Yelp doesn't let me down. However, I was disappointed tonight. 

The service - Our server was training a new person. Both of them were nice, but about halfway through the meal our server let the trainee take over and she didn't seem to have any idea about the menu, which roll was which, or even basic sushi terminology. Also, at one point the sushi chef told our server to not let us order more until we were finished with what was on the table... Since I don't really like sushi rolls, and I had finished all the nigiri I ordered, I had to wait until my 3 other dinning companions had finished their rolls. I've never experienced that before. 

The food - Very underwhelming. We started with some apps... The mussels were okay, nothing special, and had way too much eel sauce. The salmon tartare was super bland, but the nachos were flavorful. The hamachi kama was over cooked, but the portion size was good. Tempura was just ok, too. The best one was the poke, it was spicy and full of flavor, but when we ordered a second one it wasn't spicy at all. They were like two completely different dishes.
All of the rice was super mushy. I tried to order a spicy scallop hand roll but they wouldn't make it for me. They gave me a yum yum scallop roll instead, that had absolutely no flavor. I can't really speak to the rolls, but as we were leaving, one of my friends said he wouldn't go back because he wasn't impressed with the rolls he had. 

Overall, it was such a disappointing experience. We'll be sticking to Sushi Mon or Goyemon for our late night AYCE sushi fix.",B6ywe-1bgxV4geJY2zh-mQ,2,1,2,QSqFolqhcICDrl1NWLsDzg
3998427,2017-07-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Service staff were wonderful ! We also had the all you can eat lunch and everything we ordered was done pretty well and tasted quite good. Glad they had a section for sushi with no rice, we tried one with nachos which sounded odd, salsa and fish? But it was our favourite and we had to order another serving of it.",FwzPwDnBHYbxCb67ellGKw,0,0,4,Qj7SSOtihklwzXloqljShw
4003507,2017-06-18,0,JJAwT9R6Fp2yyWHtWFA8uQ,"On a Friday evening we got seats at the bar right away.  Our waitress was fast and helpful the whole night.  Our chef was great and was on top of our orders right away.  The green mussels were so good.  The chef even recommended certain things based on what we liked, which was cool.  The sushi was really good, but not the best I've had which is the only reason it's not a 5.  Will definitely be back though.",q-j11rYzZZ_OnwI_5WaOKg,0,0,4,o_HnwI4aMkMnAv49tKR2mA
4007006,2017-06-27,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This has been my go to sushi place since around the time it opened. It's always been great for good quality fish and good quality portions of fish. Their waiters are super friendly and it's definitely one of the best AYCE in town, and I've done AYCE on just about every side of town.

The last few times it's been a bit inconsistent with sushi chefs that change every single time and when I get nigiri the fish temperature is almost room temperature instead of chilled as it should be. The food is still good, but the rolls have been more inconsistent since every time we go it's different sushi chefs that don't seem to have as much training. If the fish were chilled properly and the rice to fish ratio were consistent between chefs I think this would be a 5 star review. I do love that they offer punch cards which gives you a great incentive to keep coming back!",4M25m7sE45Q_hNOch4b8fA,0,0,3,oOBdSeWHSsrXwQ4NjSqplg
4018341,2016-06-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Went here for ayce dinner. About $27 a person without tax. I wanted to take pictures but we devoured the food so fast. 

There was a great selection of rolls with really creative names as well as sides and appetizers to choose from. Rolls were too saucy for my taste. I am not a big sushi expert but I love the thick cuts of fish and how they melt in your mouth! Next time, I'll definitely get more of that. Desserts were pretty good. I got the mochi ice cream which was small so the perfect size after ayce.

Service was a bit slow. The restaurant was small with two to three servers. Every time we need something, it was a bit annoying trying to get the server's attention. However, our food came out pretty quickly!",M0egdMEYFdz50HJ-DJwWxg,0,0,4,2PTxc_QIEXYN38TxDIU7eA
4029675,2016-02-20,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Coming from Cali this place was fucking awesoooooooome! Highly recommend. So everytime you come to Vegas, this is the spot. All you can eat sushi. Great service, friendly service. Found it on Yelp and we decided to try and believe me well worth it. The price, great prices, compare the all you can eat sushi. Well worth it. You have to stop by and you will see. You won't be disappointed.",4yQoLxsEUcPbT90MjWgF4w,0,0,5,6GX-d-lOUQx1zjnkCNB2XQ
4042145,2015-10-26,5,JJAwT9R6Fp2yyWHtWFA8uQ,"This experience went 100-0 real quick.

When we got there the place wasn't crazy busy. We got seated right away and the servers were genuinely super nice and on top of things!

The rolls were decent, we tried the following:

Rolls-

Tiger
Shrimp Lover
Freaky Friday
Baked Salmon
Spider
Hot and Juicy
Lisa Hand Roll

Appetizers-

Cucumber Crab Salad
Seaweed Salad
Screaming Orgasm
Sweet and Spicy Potstickers
Tempura Calamari

Dessert-

Strawberry Mochi duh

Like I said the rolls were decent but I'm sad to say we will not be returning due to the horrendous wait time to receive rolls.

There was a time we waited 28 minutes for a roll. 

I get they only had two sushi chefs but there were times when we saw rolls waiting for ten plus minutes to be picked up and taken to tables. It's unfair to blame the chefs when they're doing their job.",oG9VFtr_ye8v2tDnS3NOYw,7,5,3,33NWKiFjMDXoxKAxKgVuNQ
4049179,2016-03-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,"So to start off..I'm a HUGE ayce critic. (Lol) and this place....is AMAZING. FROM THE SERVICE DOWN TO THE TASTE! I honestly can't think of anything negative about this place. The atmosphere is perfect. What I love, is that this place offers half orders on all you can eat, and the service here is awesome! They're quick, polite, and always checking up on us in a timely manner. (SPECIAL THANKS TO JANE!! SHES AN AWESOME WAITRESS, PRETTY TOO FELLAS  lol) So far everything that ive ordered tastes WONDERFUL! FULL OF FLAVOR. NOTHING bland touched my toungue. I would definitely recommend this place to ANYONE. Dinner is a must tho, its 26.95 a person, but you can bet your ass that itS MUCH WORTH IT. My new ""GO TO SPOT"" FOR AYCE. i love it here! Thanks SUSHI WAY!! (And, they gave me free travel chopsticks!) Super sweet!!",IJgoz5oTX5NUMkwFleKs-g,0,0,5,uX7nnMRcvgHD2exXJf3qwQ
4050996,2017-09-05,0,JJAwT9R6Fp2yyWHtWFA8uQ,Shrimp tempora rolls were amazing! Only complaint was they were kinda small but would definitely go back.,UcLkg4G2Lwy1oDkHVdVlDA,0,0,4,-VAOXNQkrlrvx6VCXihJXg
4052303,2016-11-14,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Are you kidding me!!!  How this place receives such a high rating is beyond my comprehension. The quality of the seafood was subpar, the restroom was unkept and the wait help was lost at times.  I really don't want to get into more details except to say  save your money and go elsewhere, don't believe the 5 star ratings.",LwW0onKkdIdLpNDuf0gTng,0,0,2,TXf9cQF1M7_yTqm9JyMpIw
4054564,2018-02-03,0,JJAwT9R6Fp2yyWHtWFA8uQ,100% excellent Sushi and great price. A+ I was not expecting it to be so amazing in flavor.,ZzubxMiDGqOAP9IgEYJq8A,0,0,5,lVmTXyxbSBcD2sQiyEPe0A
4058125,2017-06-28,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Unbelievable how good this place is!! Sit at the bar where the chefs can serve you directly. Prices for AYCE beyond worth it!  The menu is wide open for you to order from . Super friendly staff, fun atmosphere. You will not find better rolls or sushi anywhere in Vegas. Your order is filled with incredible speed and accuracy. Drinks here basic stuff, but priced right. This is Vegas number one hidden gem IMO. I love this place and its only a $9 uber away from many Vegas strip casinos!!",RiEo6fAuvM-3D6mTNtc9FQ,1,2,5,uBjI31KeOo6fFmNYI0bQng
4067421,2016-01-25,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Best all-you-can-eat deal in town!!  Excellent staff, they give great recommendations and are super knowledgable when asked about the food!!  Sit at the bar so that Ivan can hook you up!!!",aEeQwjhgykdzj1W36j-iMA,1,0,5,kxi-da3NOXhr3VVeaYdCJQ
4075742,2017-10-25,1,JJAwT9R6Fp2yyWHtWFA8uQ,"My boyfriend and I were in Vegas for one night and looking for a good restaurant with reasonable prices. We searched and searched, and there weren't a ton of inexpensive sit-down options that were nearby. However, after about 20-30 minutes of searching on Yelp, he saw the menu for Sushi Way--at $10-15, the prices sounded great, and the place had 4.5 stars.

We sat down and picked two sushi rolls to start--when the server came to take our order, we told him what we wanted, and then he asked if we wanted to do the AYCE sushi option for $27 a person. There were a couple rules to review on the menu (like they will charge you for wasting food), but I LOVE sushi and knew that I could eat my money's worth. Any stomach ache or vomiting from overeating would be totally worth it. That's how much I love sushi.

I ordered oysters, baked mussels, seared salmon, salmon, eel, sea urchin, sexy lazy special, vocano roll, pineapple sorbet, and vanilla ice cream. Everything was SO good. I loved the sexy lazy, vocano, and eel the most. I still dream about those flavors in my mouth. Oh, it was SO good. None of the sushi had excessive rice, they were super friendly, quick, and paced everything out well instead of dragging it out so you're full faster.

I definitely wish this place was in Portland. I would probably go eat myself stupid at least once a month. At least.",X568BojbbH6cAxqXU5zLwA,1,1,5,vcWY7HRzHLDcfFG1ss7aIw
4085541,2016-07-05,5,JJAwT9R6Fp2yyWHtWFA8uQ,"All You Can Eat sushi is usually a very good thing. Normally it is a delicious event. This is not the Sushi Way. You have to shove rolls into a napkin so you can throw them away in the bathroom. That is the Sushi Way, way.

Took a minute to be seated. It had a decent amount of people in here. We did beat out a group of 8 ladies that had to wait a while for a table. 

$25 for AYCE sushi. A touch north of what I want to pay, but hell, it's a Friday night. I can take the hit. 

Cherry Blossom Roll: This was my first roll. This roll was a red flag. It's spicy tuna, crab and green onion inside wrapped in avocado with eel sauce with crunch. I thought it was a joke when it came out. It's comically large. You can't pick it up with chop sticks. It doesn't hold together to take a bite. It all falls apart. Plus, it didn't taste fresh at all. Crunch was just brown sugar which didn't add anything to the roll. It was actually jarring to get a mouth full of brown sugar out of nowhere. 

No relief in sight. Screaming Orgasm was also gross. It's just tasted old. The sauce was flat. Just like it had been sitting out all day. 

After these two lackluster rolls, we ordered more. And waited. And waited. And waited. Went to the restroom. Noticed there was no soap in the bathroom. Compounded with the fact that I had to FIGHT with the automatic hand towel dispenser to get a scrap of paper towel. With all this in mind, I wondered, ""How do they properly wash their hands before touching all these rolls?""

With my appetite diminishing exponentially, I could take in the environment around me. This is when I noticed the head sushi chef looked like he had some frat party to go to after work. He was wearing his hat backwards while plating the sushi. I couldn't stop thinking, ""Who even wears hats backwards anymore?"" Am I judging a book by its cover? Just ask the people he was about to serve sushi to when he yanked the plate away to fix the presentation of the plate (top of rolls falling off the bottom part). Seemed super professional. He also was just staring at the 8 women who came in after us. Just watching him stare in that direction for most of the night. Sushi weren't the only rolls this guy had his mind on.  

Along the professional route, one server also openly was flirting with the other one in front of us. Or something akin to flirting. I have no clue what was going on. After bringing us our rolls, server asked if we wanted anything else. One server playfully hit the other server, then says something to the effect of, ""We can beat each other up if you want us too.""

Uhhhh. Please. No.

By the way, did I mention we never got our own plates? We had to eat right off the plates the rolls came in. Supes profesh.

The rolls we got were even worse. Salmon belly was whatever, tasted like it had been sitting out on the counter for hours. We had burnt eel. We had old stale rice. We had more unfresh fish. Debated on how to dispose of this food. Almost settled on the ""dump it in the plastic tree"" move but decided it was too cartoony and rude.  This is where I had to eventually take the rolls into a napkin and dump them in the bathroom trash can. That was the easy part. Hard part was fishing paper towels to dry my hands.

Any redeeming qualities? Sherbet sure was good. Legitimately, the best tasting thing we had there. 

I have never had such a strange sushi experience in my life. I'm glad I'm still alive after eating that food. Don't get me wrong, I didn't feel great, but I'm alive.

There are tons of other sushi places that are better (Yama Sushi, Sushi Mon, Japaniero) so don't even waste your time here.",y1b_9KmwNUWG1AS3CazFLA,6,2,1,MAMlnuS-_oSRpP5FtfOgEw
4087171,2016-01-02,2,JJAwT9R6Fp2yyWHtWFA8uQ,"This place is so good!!! For a $26.95 all you can eat sushi that is so worth it; the hotel offered $26 per roll which is a total rip compared to here. Ivan was our sushi making person and he was friendly, funny, and made it right in front of us! He made it very quickly and didn't forget our order. Great service and good quality fish!",4t54qbl8ATISJCCZ_HnNlg,2,2,5,hgZ51d3nDeH7lLOl4iMYmQ
4094832,2016-03-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,This is a rock and ROLLing sushi joint. Great tunes and service... What more could you want?,OLZHpw_Bwwjqic6JEXYxPg,0,0,5,zP_H8j_ESXrdnN-n0jbKoQ
4097085,2018-01-03,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This is our 2nd time here, I see it becoming the sushi spot we always hit when we come to Vegas. Great variety of rolls, great price for AYCE, good service. Nothing to complain about, except a super full belly when you leave.",rHnSmnb9OGyT-YrBgf8Mjg,0,0,5,WYRrTSOJMYHkYfy8KO9SeA
4098080,2016-02-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,"5 stars rating for customer service. Very friendly and attentive. Love it! 
4 stars for food. Some of the items are not as fresh as I would like, such as sea urchin and sweet shrimp. Other than that, I love most of the foods I got. The grilled hamachi collar is superb! I ate every morsel. Love seaweed salad and the poki salad.",kbxU1HDsy4C_kaFtI_XO9g,0,0,5,gF9BovcK03W5YjnyZXF2dw
4101904,2015-10-17,0,JJAwT9R6Fp2yyWHtWFA8uQ,The sushi was super fresh - and the uni was tasty. I always get it without the seaweed just uni on rice. Garlic yellowtail sushi was my second favorite and the sweet shrimp my third. Yummy,9F39exnN9R6u4ClPDzEsAw,0,0,5,1qVgObrnW7M69EC5IX2UKg
4109152,2015-09-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,Excellent food! Some of the freshest sushi I've experienced. Service got slow when they got busy. As a new restaurant they are obviously working out the kinks in their system. One of the Chefs come to our table to aliviate our frustration and I found that more than reassuring.,4TBa28ZKyfAPJsyPEL0_Mg,0,0,4,aS8g1XIeL2UMTTsN7H3XUQ
4121174,2017-10-20,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Seriously the best AYCE sushi I've been to. Service was great, food was great, price was great!! $21.95 for lunch and $26. 95 for dinner AYCE. Includes dessert too!! You must try the sushi nachos. Love that their rolls dont have too much rice. I'm only here for the weekend, but I want to come back again before leaving!!!",JFRRsy8gy__2sIeSW4Hoxw,0,0,5,UoM9HAPKbw51FMBuZcpOUA
4135356,2018-05-02,0,JJAwT9R6Fp2yyWHtWFA8uQ,"First time eating here, and I liked it.  Great quality fish.  I really liked the yellowtail belly.  Good all you can eat sushi place.",8HAqCE86BH9QJzwP4c7bvA,0,0,5,Rq5wNObXkYPdZnv-VW8r5g
4157297,2017-08-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Delicious & can't beat the all you can eat, for the entire menu! Food comes out reasonably fast & the staff is friendly. Some of the rolls have funny names, like I love my ass LOL! Highly recommend!!",qCV2R9M1ueFn2-DuOcrKpA,0,0,5,cg9ihfUhVLatrUSrdmcZyw
4160099,2015-12-30,0,JJAwT9R6Fp2yyWHtWFA8uQ,Sushi was very good and made very fast. When you here all you can eat sushi you might get worried. I can tell you this is not a problem here. It was all fresh made. I ate a ton.,5XvACdhEfg_BnvPJI1ASZg,0,0,5,g82973IPsKyGjn9JsqrLNg
4166579,2016-01-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Just finished a meal here and will have to say that this place may replace my usual go to spit when I am in Vegas. The fish was fresh, service was as fast as they could be given they were swamped with the CES Rush. 

I would only say that Yama sushi has the advantage because they have a larger space than sushi way, but the food here was great and may be worth the possibility of waiting.",L_lHKaEd9xAZRuwVjZo2fw,0,0,5,_WbmHRVauUNO49EREWBgKA
4168513,2017-04-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,I was super hungry coming from work. So I thought coming here would be a good idea . NOPE ! There were tables open and I they still made me wait 15 mins for a table . After it took another 10 mins for drinks. The server came over and asked if we were ready but then went off to take a phone call . WE WAITED 15 MINS TO ORDER . Absolutely worse service ever they either need to hire better people or work faster .,rEn68rAeO4nCshvUi5wopA,1,0,1,_QBBA7jvCrlU-NG75qRuSA
4171976,2018-03-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,"So... we came back last night and obviously called first to see if Mike is working or not and he did.. so here is the review on that 
I really have a mixed feelings about this place!!! One thing I will have to say though if Mike isn't there I wouldn't dare set a foot in this restaurant!! He really do the face of this business!! Idk what you guys would do without him!! He's a gem and give him a raise he really deserve it!!!",iA_7Ek8zvH1tXVRQtk3L2A,0,0,5,TFiQ3cKF8FTMJR-llIx8dA
4178768,2016-06-07,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great food! We had Jane as our waitress and she was wonderful. Worth the taxi ride off the strip.,bSTlthD-bGcbyr6cvBl2qQ,0,0,5,imXv6lTNOs5gIO9E30hjKg
