,date,funny,business_id,text,user_id,useful,cool,stars,review_id
4929872,2015-02-01,0,98hNRWW4AC5IzEg4BP3f5Q,"The rolls are pretty good. The servers don't communicate at all. Three different servers came to us, sometimes asking the same things. It interrupted eating and created confusion.",vqZCDJ8RpOU6nPJhUWi2jw,0,0,3,A32AGaiTIhMb6RbQTAxdyQ
4933795,2011-10-20,0,98hNRWW4AC5IzEg4BP3f5Q,"I love this place it's my favorite sushi place In North Las Vegas! Great staff. I always sit at the bar. The prices are fair and they have a really good menu.  Try the ""creamy mermaids"" and the ""hurricane ahi roll""",NSQTR0FMqjT74P0AoZKDxQ,0,0,5,KDbbWwIwFRZUEoDqiQkLgA
4964222,2016-03-03,0,98hNRWW4AC5IzEg4BP3f5Q,Best sushi bar in the NW!!! Great staff & great food . I would recommend this place to anyone.,GmOcuxEsZg4mm6mxR5H8Xg,0,0,5,N3cVUH5afyWu25zJd9v5Cg
4975072,2011-06-12,0,98hNRWW4AC5IzEg4BP3f5Q,"My buddy and I stopped in to try this place out. We sat at the bar and were helped immediately by a friendly waitress. We ordered the AYCE and started with a volcano roll. This was a good choice, I really liked this roll. The Itamae Hiro was a master roller and we had a good conversation with him. Very friendly and accommodating and sticking to Itamae tradition was helping us find new rolls we may like. The sushi bar was starting to fill up now but every order was made with precision and speed. Very impressed with this establishment and the Itamae was from japan so you just know hes good. The fish was fresh and tasty and the appetizers and desserts were included in the AYCE price which was $19.99 and $35 if you include all you can drink Saki and Sapporo. The ambiance was traditional and comforting. This is going to be my new favorite place even though it is out of my way.",wgSU5xcORL350s7PImZvdQ,2,0,5,T_AqskeKPeKx1w6s4cmtEQ
4987566,2014-02-15,0,98hNRWW4AC5IzEg4BP3f5Q,"My husband and I love this place! We've been coming here for 4 years. It's not in the best neighborhood, but the food is good! We always do AyCE with all you can drink Kirin and sake. It is so worth it! Everything we've tried there is sooo good! They don't have ridiculous rules like other AyCE establishments. The owner and sushi chef are really nice sweet people and make sure your taken care of. 

Its not a fancy place but if your looking for a place to fill your belly up with great sushi and a good buzz, then this is the spot!",aZjsi5gzxmJqWKGh6N7Dag,1,1,5,FX2OSS-FbetdUIVKyZlmsA
5037599,2018-03-10,0,98hNRWW4AC5IzEg4BP3f5Q,"Don't let the location or the the old booths and furniture fool you, this place is awesome!

The waitress we've has always been attentive, and the sushi chefs are quick with a smile and even quicker when doing up your roll.

Then there is the sushi.  It is really good.  Being landlocked in the middle of a desert in Las Vegas, it's tough to get fresh ingredients.  But I've always believed that while fresh ingredients help, it's all in the preparation and execution, and these guys know how to do that.  The rolls aren't sloppy, the ingredients are appropriately measured, and the presentation is great.

To be honest, I might have given it a 4 out of five, but we've gone a few times now and they are consistently good and always trying and improving.  A solid sushi joint in this desert oasis!",FQsbJx12jvFYxzKy6RdPSw,0,0,5,WctwHGcLe33bldfVL6hHaA
5109687,2017-07-07,0,98hNRWW4AC5IzEg4BP3f5Q,"Cute and cozy spot; the service was great we had the AYCE menu which was below par and a very limited selection, definitely will have to come back and try their lunch combos and other items that reviewers have mentioned!",w6IbR_xC6tvlIEJcUqtKuQ,0,0,3,KxZAzjodkZ-cf_g4GQzZuw
5125621,2017-01-09,0,98hNRWW4AC5IzEg4BP3f5Q,"No frills, old school.  It was clean and had food customer service.  Rolls seemed a little small.  We enjoyed it.",irPQ_gsGiJAhp8pthtuF2Q,0,0,4,AvUQkYOkOuWQKiq87WEkvA
5149756,2017-11-27,0,98hNRWW4AC5IzEg4BP3f5Q,Food is not good... The chicken tasted spoiled and the sushi was not good. No Flavor what so ever in the sushi.,EInaAj_dP7xGEmyylo97zw,0,0,1,rxs9qtJQX4XWI7oT8XMhuA
5249722,2018-04-29,0,98hNRWW4AC5IzEg4BP3f5Q,Best AYCE sushi house in north Vegas. Friendly staff and amazing sushi chefs . Toshi is the man!!!!! Always go back because of the great food and friendly atmosphere,v3sROv6EtWYGvH4bUR6KOw,0,0,5,GZsnadCpXmJoh0VYmMvfKg
5254612,2014-03-24,0,98hNRWW4AC5IzEg4BP3f5Q,"The sushi was lacking freshness, which made it taste below average. It took close to 45 minutes to bring out a beer my group ordered, which was too late since we finished our meal. The attentiveness of the servers was absent. One perk that made the meal more enjoyable was that my friend received a free AYCE, because it was his birthday. My stomach bothered me after the food digested and I had to use the restroom frequently if you catch my drift.",Fzz-0v1yHLaWuTV64b1miA,1,0,2,aiyHi0FwX6dQAe0qkCDuqw
5498628,2013-02-13,0,98hNRWW4AC5IzEg4BP3f5Q,"Sushi Bar Sage or Sushi Sage as I like to call it has me hooked. I must confess this was the first AYCE sushi place I was taken. I have celebrated a birthday there as well.

The AYCE menu is a decent selection. There is something for everyone. I am a fan of cream cheese rolls(yes it still counts sushi, snobs haha) which they have. I had some octopus and eel rolls this last time that were yummy. I recently have started trying some nigiri rolls and the Cajun albacore is yummy. Has just enough kick for me. My friend had their tea and said it was good(she should know she loves tea). I have a habit of not leaving room for dessert but when I do have it, it was yummy.

It's not a super big sushi place but I kind of like it. We usually strike a conversation with people sitting at the bar and the sushi chefs are friendly. Sitting table side is not bad either. A good tip I give to people is at least give a order of a sushi your familiar with so then you can have some sushi being made while you decide what you want. Sage also has a stamp card. I don't know if they always did it or if it just started.

Sage gets 4 stars for food and service and because of some good memories I have from going there.",1AYTQ-XpQwvbbShaXorsQA,0,0,4,WWXDjBIBhzM94xUIxeTrwQ
5589491,2016-03-13,1,98hNRWW4AC5IzEg4BP3f5Q,Place is so good. Never busy or packed and super hilarious sushi makers. Atmosphere is fun and food is delicious.,9UZgdqlxBoVag2khW2m41Q,1,1,5,yivf9CaTdDIoNOKGCguoHA
5647364,2017-07-14,0,98hNRWW4AC5IzEg4BP3f5Q,"7/13/17 - Update - I went to have dinner with family here just the other night. It was terrible !! I had not been there since 4 years ago. I was told after a bad review on Facebook that ownership had changed a year ago and to give them another try. We went in and everything was the same. Same waitress - CC forgot everything. We told her that we had the chefs hair in our food and did not want that roll that had the hair. She said sorry and no one offered us any complimentary anything for that. When I looked at both Chefs , they were both so drunk , they could barely keep their eyes open. There was an 8 women birthday party at the bar and all the one chef could do was lean on the Sushi counter glass over the food prep area , hold his forehead up , touching his skin. He kept moving his baseball cap forward and backwards , which probably resulted in grating his hair off in the food. Whatever happened to hair nets for food makers ?? All the sushi that was presented at our table was sloppily thrown together and every single roll or nigiri completely fell apart. The quality of the cuts and freshness was C grade at best. They said this was new ownership but everything was exactly the same as 4 yeara ago. Same waitresses , same chefs , all the same decorations. Even the disgusting Unagi was the same. Sages Unagi always had a weird look and texture , and it smells bad and tastes foul. I have never had Unagi this bad and would not even eat it. Unagi is always my favorite anywhere I go and this was not Unagi. I dont know what it is ? Umiya is our usual go to place and they are 5 star quality. I will never be back to Sage again !! Sage was also empty that night , like every other time I have been there , not a good sign. Umiya is completely packed everytime ; a great sign !!",-Ia1lWvBNdgGySyB2VSgNQ,0,0,1,OLJ9PdyouKmuPWYABkhRHQ
5664394,2017-01-21,0,98hNRWW4AC5IzEg4BP3f5Q,This is my favorite place in Las Vegas to go. They have a new owner and management but the same traditional sushi chefs. Shinji is my all time favorite and I love their special for all you can eat and drink for $39.99. It includes draft beer and hot or cold sake. If you don't like sushi then they have bento boxes for really good prices.,0Wmm6GLEB-A2zqx5r2Nnvw,0,0,4,fWej2KIM_vR2MR8f2g6Vcg
5690807,2014-10-03,1,98hNRWW4AC5IzEg4BP3f5Q,"I guess if you like AYCE this may a good place.  They overdo it on the rice but the nigiri is good as well as the salads, tempura and desserts.  Otherwise it's mediocre for the prices they charge.  Services is spotty, atmosphere different and AYCD a good deal.",WM7MFrRP-7YFuGBAJ6quRQ,1,1,3,cExBAfmUOJ1J5oFsN4gEXQ
5735940,2010-02-09,0,98hNRWW4AC5IzEg4BP3f5Q,SAGE IS  NOW UNDER NEW MANAGEMENT!! Food portions are small and prices have gone up!,uutnjYooQZBURPx-BypvHw,4,1,1,EM7nTdOfg58BlKPQ0bVavQ
5744557,2013-08-22,0,98hNRWW4AC5IzEg4BP3f5Q,"Been here one, and I'm gonna go out of m way to say that this place is probably going to be out go-to AYCE Sushi joint.  friendly staff, attentive, a nice ambiance, AWESOME food too!

Although I must say I've never been a fan of time limits on AYCE, but I guess people can and do take advantage of it.  And the fact that out kid don't eat for free :(

I just made myself crave for some sushi",y8mlQX2GmS-lvIUWYcXgdw,0,0,4,JW8ehK-renlWWgvZPGlfHA
5784939,2015-01-19,1,98hNRWW4AC5IzEg4BP3f5Q,"I went to this place for the first time on a Sunday afternoon at 1:00 p.m. for AYCE. The afternoon (11 a.m. - 4 p.m.) and late night (9:00 p.m. - 10:30 p.m.) AYCE is only $21.95 daily. The place was empty; we were literally the only customers in there. It was not fancy; it's just a basic, but well kept atmosphere. The waitress was very attentive and pleasant. The sushi was delicious. We had about 10 rolls between the three us. My only semi-complaint is that the sushi chef was an older gentleman and a little slow with the sushi-making. We were done with the first roll and waiting before the second roll came out; then the same between the second and third. However, by the time we got to roll four, he was on it. The rolls started coming out much quicker; we would be still working on the rolls at our table when the waitress brought out others.  We were nearly done by the time another two sets of customers came in. So if it had been crowded, the service may not have been as quick and we probably would not have gotten the great attention. Overall, I thought it was delicious and well-priced. I will definitely be going back.",xQMe_pYu6yfZdeCaF5cHzA,0,0,4,_WCH8AfBDJM4kzHzR6u8aQ
5840088,2015-07-06,1,98hNRWW4AC5IzEg4BP3f5Q,"Nope, nope...won't come back here. My cousin enjoys this place so we all went and I am not a fan as she is. 

Food: The rolls were mediocre nothing so great to rave about. I hated the calamari we got, the texture of it was gross and the breading too, My guess is it's frozen crap. My goddaughter's fried chicken was bland, no seasoning. Edamame had so much water in the bowl - it's called straining but I don't think they know that. 

Service: Was so crappy! We would ask one girl for a roll or drink and she would say ok and never come back. Had to keep telling the other lady just to get what we already placed (or so we thought placed) with the other. They kept bringing orders that were not ours or got our order wrong. We asked for a whole roll and half of another but got the opposite. By that time we were so tired of the screw ups we gave up. 

Atmosphere: Eh! The places seems kind of dingy. Went to the bathroom and happen to look up, the ceiling is sagging and completely cracked! Just not appealing. Enter at your own risk!",rwxIAhvgoYQZr6VNz1lvhA,0,1,1,-Optg1LJkpxpWvCIgXZV9w
5856707,2009-12-17,0,98hNRWW4AC5IzEg4BP3f5Q,"I use to frequent Sage often but it is now under new ownership, whom has totally changed the place and does not honer any of the things that made me love sage in the first place. Its almost like the Grinch has taken over the restaurant, and now you can tell its about the profit line not customer service!. they have lost a ""loyal"" customer.",p25jjl3Ywtyp6SgMDiNjeg,0,0,1,d6RxbYykOQIWTZYEzt8iCA
5916702,2015-12-17,0,98hNRWW4AC5IzEg4BP3f5Q,We have been coming here for years and we love it!  Service from staff is great.  If you want really good sushi Sage is the place you should come.,nww6Aew2ThXCP88R6ZLBUw,0,0,5,xxfjJQ7WNV4h34Acvv_09w
5949799,2017-06-17,0,98hNRWW4AC5IzEg4BP3f5Q,"Amazing quality and selection of fish, generous cuts, and most of all, delicious! The price is standard for all you can eat. Includes all you can drink for addititonal charge to ayce. Presentation is beautiful and the staff is friendly.",-M7_ByhaDdJ1smaszwTuyg,0,0,5,GHMR2pjG1G-15F8dr2ThNg
5952593,2015-05-14,0,98hNRWW4AC5IzEg4BP3f5Q,"This isn't a fancy place for special occasions, but a good neighborhood bar to eat fish and drink beer. We have been going there for 8 years, and its had ups and downs. Current owner is very nice and friendly, and like most places struggling to balance price and quantity. Quality of fish always good.
AYCE is very fair, especially lunch 11am-4pm.
They take care of their regulars, we don't even order, just let them take care of it. Some of the best rolls we've had aren't on menu, just creations by chiefs. And above all, the Saporo is cold.",zBdfduwvbKUy8tnDLAM9Xg,0,0,4,DFXVN6fXWQIPNNt3uDBPVw
5954604,2018-01-23,0,98hNRWW4AC5IzEg4BP3f5Q,"First time here,  just 2.5 miles away from me and being handicapped one bus str8 line makes it easy for me to get here.  My son brought me here as a bday for me.  We both love sushi.  I had two cut rolls.....volcano, and samurai,  appetizer of creamy mermaids and plum wine.   My son had ayce, included....volcano, monkey roll, lava roll, Dragon roll, salmon surprise,royal Cali.   All the rolls were great. Great customer service and cook.",NNds3AfB8Ec2g1qzbe2mRQ,2,0,4,KLAGwvlJ-E2_OO7kHPT2Eg
